transaction_id,user_id,timestamp,amount,merchant,city,country,device_type,payment_method,fraud_flag,fraud_reason
77d9a48b-98a8-48ae-b2e4-1b859a82fd75,U105,2026-04-16T16:40:30.497968,787.17,Target,Houston,Canada,mobile,credit_card,YES,non_usa_transaction
ef38edf1-b9c9-4b4b-a6bb-ab16d73b153b,U109,2026-04-16T16:40:30.858509,1356.3,Target,Houston,India,mobile,wallet,YES,non_usa_transaction
ad130345-1081-4672-b1cf-f739f87500e0,U105,2026-04-16T16:24:19.151661,655.87,Walmart,New York,India,web,debit_card,YES,non_usa_transaction
c7b4f6d7-cb3a-4a03-96a3-22f2f06051de,U104,2026-04-16T16:29:00.792793,849.9,BestBuy,Houston,USA,web,credit_card,NO,normal
2315db4a-7a4d-4540-ac26-6c170d14442d,U104,2026-04-16T16:29:00.791837,1735.46,Walmart,Dallas,India,tablet,wallet,YES,high_amount
37120605-8dc8-4102-871e-40bf4a193acc,U107,2026-04-16T16:30:24.494014,368.89,Amazon,Dallas,USA,web,credit_card,NO,normal
a2bcd8ac-2ebf-4325-804c-1bc6b6371ac7,U108,2026-04-16T16:44:12.452957,991.33,Target,Chicago,USA,tablet,wallet,NO,normal
0b0c286c-4f35-4b5d-bd51-86f992b77739,U109,2026-04-16T16:44:12.454558,1656.32,BestBuy,New York,USA,tablet,credit_card,YES,high_amount
40237287-fd67-4f32-9429-8f62e64aff30,U106,2026-04-16T16:34:08.624795,863.36,Amazon,San Francisco,USA,tablet,credit_card,NO,normal
d8a1d543-87ce-4786-9d22-8e35e60a476b,U108,2026-04-16T16:25:26.495812,480.83,BestBuy,San Francisco,India,mobile,upi,YES,non_usa_transaction
bf72f08a-4056-4b1f-b297-5405e659d8c5,U103,2026-04-16T16:31:35.734318,1316.01,BestBuy,Chicago,India,tablet,upi,YES,non_usa_transaction
5c82b15c-448b-4bf4-a534-86e76a7ced6e,U105,2026-04-16T16:29:38.998551,1726.25,BestBuy,San Francisco,USA,web,wallet,YES,high_amount
1009c35f-ef74-413b-85a8-60410b7350ac,U108,2026-04-16T16:39:21.112172,533.91,BestBuy,San Francisco,USA,web,credit_card,NO,normal
c815ef20-f96f-4518-8fc8-b874534ec295,U100,2026-04-16T16:33:29.405872,563.98,Amazon,New York,India,web,wallet,YES,non_usa_transaction
a7956ead-ca70-4603-a563-4221aa5efe4e,U105,2026-04-16T16:38:58.968011,1409.61,Target,Houston,USA,mobile,debit_card,NO,normal
bc6bf028-016c-4c63-8f8e-985f9f83e192,U101,2026-04-16T16:41:12.872267,690.92,BestBuy,Dallas,Canada,web,upi,YES,non_usa_transaction
0050f6cd-b206-4c6b-91d5-04d5502efb11,U105,2026-04-16T16:42:45.788358,148.04,Nike,Dallas,USA,web,credit_card,NO,normal
2729ea59-7d7b-4108-a262-c0001c39626c,U107,2026-04-16T16:33:41.465947,684.96,Walmart,Dallas,USA,tablet,wallet,NO,normal
0fa82f4a-3a90-46c4-97ef-46feb489b31d,U108,2026-04-16T16:43:05.972535,406.92,Amazon,San Francisco,India,web,wallet,YES,non_usa_transaction
98b33fa9-544d-405b-94dc-e89d788d6d60,U109,2026-04-16T16:43:10.920989,865.76,Amazon,Chicago,Canada,tablet,credit_card,YES,non_usa_transaction
8b472d20-4f1d-4ce4-8a8d-64f5a56278bc,U102,2026-04-16T16:21:04.916290,1992.32,Amazon,San Francisco,USA,tablet,wallet,YES,high_amount
044eeffc-259b-428b-a32f-aa994a6b77a8,U103,2026-04-16T16:31:41.767982,1457.24,Amazon,Dallas,USA,tablet,credit_card,NO,normal
82c1fb3c-766c-4113-93a5-3d624d2d6bfb,U104,2026-04-16T16:26:04.655142,208.52,BestBuy,Chicago,Canada,web,credit_card,YES,non_usa_transaction
75b13646-918d-4efe-9973-f20be5102664,U109,2026-04-16T16:37:11.582617,943.85,BestBuy,San Francisco,USA,tablet,wallet,NO,normal
817e96e6-408e-4b7b-b383-2421eadd04df,U109,2026-04-16T16:46:39.282783,165.91,Target,New York,India,mobile,credit_card,YES,non_usa_transaction
d9297cc7-12f6-4b99-a235-5d1830724907,U108,2026-04-16T16:46:39.283773,533.05,Walmart,New York,Canada,tablet,wallet,YES,non_usa_transaction
4a50242f-3e53-44fe-a082-a0b77f938834,U103,2026-04-16T16:24:33.187382,511.75,Target,New York,Canada,tablet,credit_card,YES,non_usa_transaction
67fe8a18-f26c-46de-8bb0-e686797426c5,U100,2026-04-16T16:44:41.615940,1004.48,Amazon,San Francisco,Canada,web,upi,YES,non_usa_transaction
2de00335-5790-4131-a490-a2c3fbf6bda2,U103,2026-04-16T16:28:52.747388,413.83,Target,San Francisco,USA,mobile,debit_card,NO,normal
bc14859a-243b-4f89-a3cd-31cfd44761d3,U100,2026-04-16T16:35:37.126862,903.06,BestBuy,Dallas,USA,tablet,upi,NO,normal
9e63fbc7-3e12-4773-9074-9f2b296dbc80,U109,2026-04-16T16:28:47.695453,1261.96,Walmart,New York,USA,mobile,wallet,NO,normal
25b2a6ba-31e5-42e0-a767-b83d282f5887,U103,2026-04-16T16:28:47.698672,1458.87,BestBuy,San Francisco,USA,mobile,wallet,NO,normal
dbe7968a-d081-44ab-ba6c-70199b990855,U100,2026-04-16T16:41:35.306916,253.18,BestBuy,New York,USA,mobile,upi,NO,normal
5988a84a-b945-462b-99cc-1efbfe216c03,U103,2026-04-16T16:33:40.340182,813.27,BestBuy,Houston,USA,web,wallet,NO,normal
1087708f-e068-4a26-a583-36b1fcfe8f08,U107,2026-04-16T16:32:06.007439,1258.52,Walmart,Houston,India,tablet,credit_card,YES,non_usa_transaction
c251d4a2-ff16-486b-a8a6-ec1a3be67502,U106,2026-04-16T16:37:10.577374,1132.72,Amazon,San Francisco,Canada,web,credit_card,YES,non_usa_transaction
b1d8d8d0-bf13-4351-b766-534604dd0a5c,U106,2026-04-16T16:20:40.809174,46.26,Amazon,San Francisco,India,tablet,wallet,YES,non_usa_transaction
bef9ac3a-695c-4da1-a2a3-43053eddcdcb,U100,2026-04-16T16:26:16.715019,1334.21,Amazon,New York,USA,mobile,credit_card,NO,normal
b9e6fd75-4580-47c7-9ada-898c57015094,U104,2026-04-16T16:38:15.916701,584.29,Amazon,Chicago,Canada,mobile,debit_card,YES,non_usa_transaction
5db9219b-c250-4e66-88ff-a78207c364b9,U102,2026-04-16T16:27:23.121304,719.47,Nike,Chicago,USA,tablet,credit_card,NO,normal
47e51a4f-2455-4172-a4ff-e723ec40b06c,U103,2026-04-16T16:28:24.534082,1209.57,Target,Chicago,India,web,debit_card,YES,non_usa_transaction
ad9b425c-97ea-4885-8293-abc6702481c6,U102,2026-04-16T16:32:26.995184,883.19,Nike,Dallas,USA,web,credit_card,NO,normal
1a64bd46-dca6-4797-a64d-4cb36408f80a,U105,2026-04-16T16:34:04.598858,714.28,BestBuy,San Francisco,USA,tablet,credit_card,NO,normal
be26303f-30ac-4e77-b418-e9508cdd8442,U105,2026-04-16T16:26:02.692189,1202.02,Target,Houston,USA,web,wallet,NO,normal
db918a8f-9e48-4f59-9aa6-82f5f1d806fd,U103,2026-04-16T16:47:55.663248,83.42,Nike,San Francisco,USA,web,debit_card,NO,normal
12f42600-71fc-4275-8f27-128c2c2853e5,U102,2026-04-16T16:48:28.874978,1880.26,Target,Chicago,India,web,wallet,YES,high_amount
4a7ffe0d-a2b2-4ef4-a2bd-f89dab188f3a,U100,2026-04-16T16:26:04.702704,903.81,Walmart,New York,USA,tablet,debit_card,NO,normal
256e7416-7851-46df-bfa4-a803896080f3,U107,2026-04-16T16:28:38.612577,300.93,Nike,Houston,USA,web,wallet,NO,normal
fffada52-4269-4f8a-a762-3152ae76a5de,U104,2026-04-16T16:28:38.612644,699.9,Amazon,Chicago,USA,tablet,upi,NO,normal
591d59e1-1d66-45dd-a60c-5944c8e86e34,U108,2026-04-16T16:47:42.616653,205.64,BestBuy,Houston,India,tablet,upi,YES,non_usa_transaction
1f44c31a-1e89-48f8-ad1d-3073f20fedab,U104,2026-04-16T16:47:42.633380,1545.62,Target,Chicago,Canada,tablet,upi,YES,high_amount
c47c9b78-e0bf-4452-aacd-14a255c8f901,U108,2026-04-16T16:48:27.827700,642.11,Walmart,Chicago,USA,mobile,credit_card,NO,normal
4432a56c-5f9f-4b3a-b894-fda81b38d17e,U102,2026-04-16T16:48:27.869322,1646.67,BestBuy,Chicago,Canada,web,upi,YES,high_amount
aa0045c0-074b-4f5c-b704-e9157d3a6df5,U106,2026-04-16T16:21:35.261682,1761.91,Amazon,Chicago,USA,web,wallet,YES,high_amount
4ca34f41-18f4-4f82-aefa-c0bc30152ec0,U103,2026-04-16T16:21:35.264673,681.86,Nike,Dallas,India,mobile,upi,YES,non_usa_transaction
c1079403-8f87-4b3d-acb4-08d8d1b9de42,U105,2026-04-16T16:44:59.683296,1537.88,Amazon,Dallas,USA,tablet,debit_card,YES,high_amount
d51b23c2-a1ee-424b-adef-e4980c750c2f,U109,2026-04-16T16:41:04.805029,750.89,Amazon,San Francisco,USA,mobile,wallet,NO,normal
bf7dd672-cfc5-41b3-b5aa-16ee8ef92c82,U107,2026-04-16T16:25:32.523256,387.09,Target,Dallas,USA,web,credit_card,NO,normal
89e386cd-2e6a-44ca-9a95-fa09a4eac9c3,U101,2026-04-16T16:33:39.334562,281.42,Walmart,Chicago,USA,tablet,debit_card,NO,normal
da1cf7e8-8279-49d7-88d3-d76720fb9ae7,U109,2026-04-16T16:21:51.346367,1558.89,Nike,San Francisco,India,web,debit_card,YES,high_amount
b75016f0-c78e-4481-a051-d34bc6ac12ed,U107,2026-04-16T16:21:51.347598,77.17,Nike,New York,USA,web,credit_card,NO,normal
31a54988-f602-4b35-8244-e3e07d95aa66,U105,2026-04-16T16:33:34.313439,1889.0,Nike,San Francisco,Canada,web,credit_card,YES,high_amount
6a651a77-2df5-4f39-818a-7c102e3f30cc,U105,2026-04-16T16:29:10.831727,385.93,Target,Chicago,USA,web,credit_card,NO,normal
f0dafc4a-5343-4efa-8a75-babe3ecbd708,U103,2026-04-16T16:23:00.700232,178.54,BestBuy,Dallas,USA,tablet,debit_card,NO,normal
9d652c9e-be38-4544-84a2-e9289ea184c5,U104,2026-04-16T16:23:00.703106,351.8,BestBuy,Chicago,India,mobile,credit_card,YES,non_usa_transaction
772bbe1f-c696-4d83-b1c5-a204c4104bbb,U109,2026-04-16T16:22:48.631344,561.23,BestBuy,Chicago,India,tablet,debit_card,YES,non_usa_transaction
d2da2841-5c71-4157-847b-7452592ddcbc,U108,2026-04-16T16:22:48.632529,1240.48,Nike,San Francisco,USA,web,upi,NO,normal
a1541bad-eed2-43ab-ae4d-528c208546cd,U109,2026-04-16T16:42:55.928661,1751.34,Nike,New York,USA,web,debit_card,YES,high_amount
59cf531c-6825-406f-84e2-15c0e12cdc0b,U103,2026-04-16T16:32:40.050040,1531.71,Nike,San Francisco,USA,web,debit_card,YES,high_amount
717c24a6-a3df-43f1-b8e8-2696095d5aed,U101,2026-04-16T16:42:44.833494,226.37,Nike,Houston,USA,tablet,debit_card,NO,normal
4fedb685-f494-42f0-8da5-3224e04cc5fc,U108,2026-04-16T16:31:23.672475,1268.87,Target,Houston,USA,mobile,credit_card,NO,normal
f82b662b-43c3-4f2a-823f-77705ee5a95f,U100,2026-04-16T16:38:54.299765,258.87,Nike,New York,USA,web,wallet,NO,normal
9bb77e4f-435a-402b-8caf-5bddd28ec54d,U100,2026-04-16T16:25:01.336031,1100.69,Target,San Francisco,USA,tablet,credit_card,NO,normal
c79bb3cb-2216-408e-b77e-f177ca3c06cb,U105,2026-04-16T16:35:30.081888,570.8,Nike,San Francisco,India,tablet,debit_card,YES,non_usa_transaction
97acefb0-d6c3-4b99-abf5-4e26388d2e5a,U105,2026-04-16T16:25:51.620324,1853.58,Walmart,New York,USA,tablet,upi,YES,high_amount
cfe3415a-a2c9-46af-85f8-f0714dc61857,U101,2026-04-16T16:45:24.840756,1560.49,Nike,Houston,USA,mobile,upi,YES,high_amount
fcbda9a4-66ee-42b7-a299-990f82f18221,U100,2026-04-16T16:26:44.871492,1420.46,Target,Dallas,USA,web,credit_card,NO,normal
8742f022-85fc-4fd0-8048-e5248edd3cb7,U108,2026-04-16T16:28:55.762401,90.05,Target,Chicago,USA,web,debit_card,NO,normal
d252d989-fea8-4e1e-8dbe-805e889b89a3,U103,2026-04-16T16:28:55.764319,1027.08,Nike,New York,USA,tablet,wallet,NO,normal
bd555856-5a2f-427e-a034-97de65005cd4,U105,2026-04-16T16:29:58.240666,665.91,Amazon,Chicago,USA,mobile,debit_card,NO,normal
e930eb83-2fc1-4ebd-af1a-4f13d762a7fe,U109,2026-04-16T16:21:40.285199,290.08,BestBuy,Chicago,USA,web,credit_card,NO,normal
21e40931-1f3f-42c5-b0fb-1aaf85043681,U103,2026-04-16T16:21:40.285198,46.34,BestBuy,Chicago,India,tablet,wallet,YES,non_usa_transaction
1a9eea86-635d-48f7-a61e-d3e8844973bc,U107,2026-04-16T16:32:30.004421,1991.88,Walmart,San Francisco,USA,web,upi,YES,high_amount
3c98586d-5d0b-4566-9122-1c5291edd06b,U107,2026-04-16T16:32:15.944178,1020.43,Target,Chicago,India,mobile,credit_card,YES,non_usa_transaction
11c769bd-ca15-4f5a-a021-314f689c1430,U102,2026-04-16T16:26:18.724632,37.7,Target,San Francisco,USA,mobile,wallet,NO,normal
c5e9cc2a-6208-4f13-9029-bc6032e13b44,U105,2026-04-16T16:26:03.651568,1026.6,Target,New York,India,web,debit_card,YES,non_usa_transaction
4baa7730-967c-4216-98a3-3ab7041b60a9,U109,2026-04-16T16:35:29.075115,812.05,BestBuy,Dallas,USA,tablet,wallet,NO,normal
1794c3a2-a76f-4d08-a57c-cdc7e7e29fa3,U100,2026-04-16T16:40:05.698254,205.55,BestBuy,New York,USA,tablet,credit_card,NO,normal
03d386ea-90ec-476f-ab89-1ca86fd61b86,U109,2026-04-16T16:29:58.180668,81.85,Amazon,Houston,India,tablet,upi,YES,non_usa_transaction
f5ab84ef-dbea-4df8-b41f-a9beebfe2d47,U107,2026-04-16T16:26:23.797752,1329.22,Target,Houston,Canada,mobile,debit_card,YES,non_usa_transaction
47e902ad-13e4-4485-a80b-a56b69e44acd,U109,2026-04-16T16:36:12.295694,205.22,Walmart,Houston,India,mobile,debit_card,YES,non_usa_transaction
5b9c1315-8424-48ae-a5c9-f964f1c0aebb,U109,2026-04-16T16:35:10.973977,1485.48,Nike,New York,USA,web,credit_card,NO,normal
cc3986f6-0a7d-4bc7-8c2e-b8735a8b5fa9,U104,2026-04-16T16:43:33.116541,1499.19,Walmart,Dallas,USA,web,upi,NO,normal
81e50b93-6103-4575-8e3d-2f086c396703,U105,2026-04-16T16:41:24.916132,847.16,BestBuy,New York,USA,tablet,upi,NO,normal
8def45b8-0312-4e70-b85d-e49d5c5ae43c,U101,2026-04-16T16:33:37.443963,1833.86,Target,Dallas,USA,mobile,upi,YES,high_amount
77622598-3128-43df-8420-a63ad9bd30e2,U107,2026-04-16T16:20:58.880348,1326.84,Walmart,Dallas,USA,tablet,debit_card,NO,normal
63950791-d64b-492b-9037-eedb7a40c4f1,U105,2026-04-16T16:40:21.786735,644.48,Target,Chicago,USA,web,debit_card,NO,normal
87297c49-a164-4da1-ad6b-3a8c812cc2b1,U109,2026-04-16T16:20:24.705655,1797.91,Amazon,Chicago,USA,tablet,debit_card,YES,high_amount
07f34f28-6de0-47ae-a295-b7d3ba9c1f6c,U101,2026-04-16T16:22:30.547936,953.19,Amazon,New York,Canada,mobile,upi,YES,non_usa_transaction
c9de19a6-c7a4-45f0-bf2c-3c3855cb3d6b,U109,2026-04-16T16:29:47.116810,195.7,Target,Houston,USA,tablet,credit_card,NO,normal
1ca9b5d2-770a-4bdd-9d83-47239c0ef5c4,U106,2026-04-16T16:23:54.007365,1270.59,Target,New York,USA,tablet,debit_card,NO,normal
f1965909-477d-476a-8868-d3fd7e074ea8,U105,2026-04-16T16:44:14.458888,1976.52,BestBuy,San Francisco,USA,tablet,credit_card,YES,high_amount
1ecf24c5-65f5-4ace-b407-c3d2e5755bac,U108,2026-04-16T16:44:14.462835,361.9,Target,San Francisco,USA,mobile,wallet,NO,normal
882febf6-54c3-43bf-b414-561cafb8fd65,U107,2026-04-16T16:45:06.728868,1679.86,Nike,New York,USA,web,upi,YES,high_amount
725ef650-5ef3-40c3-bf00-ad8e7c9877f1,U106,2026-04-16T16:45:06.734609,1396.98,BestBuy,Houston,USA,mobile,debit_card,NO,normal
0c915716-011e-499a-86ed-2ad14c87dcc6,U106,2026-04-16T16:23:51.996461,424.77,Nike,Dallas,USA,mobile,credit_card,NO,normal
238e7dbd-71d7-4a3d-adc1-727c78d96166,U105,2026-04-16T16:28:32.577589,1618.43,Amazon,Dallas,USA,web,wallet,YES,high_amount
9c13c0c7-c6b1-44e9-b4a3-84f1cba73cf0,U100,2026-04-16T16:28:32.583074,1158.85,Amazon,Dallas,USA,mobile,debit_card,NO,normal
3ab98002-bcfc-4cfe-a96d-4ab08c163752,U103,2026-04-16T16:22:50.647225,532.08,BestBuy,Chicago,USA,web,debit_card,NO,normal
d62ec464-de9a-4b02-8dcc-cb53cc70a406,U104,2026-04-16T16:22:50.647208,1473.02,Target,San Francisco,India,tablet,credit_card,YES,non_usa_transaction
6d887aa4-9221-43e7-a1ff-957dcaaf3549,U109,2026-04-16T16:22:21.506095,420.93,Walmart,Dallas,USA,mobile,upi,NO,normal
2f18803e-0ef4-4e64-a935-4cf91eae7162,U108,2026-04-16T16:21:01.945887,1044.77,Amazon,Dallas,India,mobile,credit_card,YES,non_usa_transaction
05d4e440-488d-4a82-8d71-b0955829edad,U104,2026-04-16T16:20:43.794977,672.39,Amazon,Chicago,India,tablet,upi,YES,non_usa_transaction
cad9cc24-0be5-4047-a0e2-74d41e729012,U107,2026-04-16T16:31:06.563644,1306.33,Target,Houston,USA,tablet,debit_card,NO,normal
9d29835d-b069-4be0-862f-aaddb2038315,U108,2026-04-16T16:40:44.963265,564.64,Amazon,Houston,USA,mobile,upi,NO,normal
bb436865-72ed-41f0-b86f-01b78aec2970,U107,2026-04-16T16:33:29.295282,822.57,Nike,Dallas,USA,mobile,upi,NO,normal
6bbe7868-6757-4354-abed-a585e77f354c,U100,2026-04-16T16:36:20.187512,1222.59,Nike,Chicago,USA,tablet,upi,NO,normal
803f1080-7269-4713-81a5-a80541004939,U100,2026-04-16T16:38:23.795590,1999.7,BestBuy,Chicago,Canada,mobile,wallet,YES,high_amount
11d0ec1a-81f3-420f-b1a6-86c42618d48a,U103,2026-04-16T16:40:05.870541,1755.22,Nike,Dallas,India,mobile,upi,YES,high_amount
3a10d87f-aab4-40fc-b385-779e1cd73d5d,U102,2026-04-16T16:25:45.590014,1514.26,BestBuy,Houston,USA,web,wallet,YES,high_amount
81d5f0a2-b9fb-45a0-82e5-4ddab345a0e0,U105,2026-04-16T16:24:54.301702,1792.69,Target,Chicago,India,mobile,credit_card,YES,high_amount
27749d6d-395b-45d8-9ecd-5d42ebcbda95,U106,2026-04-16T16:24:13.121744,224.83,Target,Dallas,India,web,wallet,YES,non_usa_transaction
b725d8d1-50cd-4f99-9569-aacbc4638f8c,U105,2026-04-16T16:35:34.115828,71.93,Amazon,New York,USA,tablet,wallet,NO,normal
bf3cade8-af5c-4e9a-968f-1ee15a6fb235,U108,2026-04-16T16:38:42.078731,407.73,Nike,Dallas,Canada,mobile,credit_card,YES,non_usa_transaction
52e6815c-cd5c-4b65-a287-88165d688af1,U103,2026-04-16T16:21:10.986213,1167.09,Nike,Houston,Canada,web,credit_card,YES,non_usa_transaction
6e79913b-a308-480c-b41a-773d5fb8480e,U109,2026-04-16T16:43:07.983641,474.61,Nike,Chicago,India,web,credit_card,YES,non_usa_transaction
84242ac6-7461-4eec-a02d-a1c1a3154a4b,U103,2026-04-16T16:27:54.314955,1262.45,Walmart,Houston,Canada,web,credit_card,YES,non_usa_transaction
1c5821a0-57db-4d08-bab7-f39f828f91c9,U107,2026-04-16T16:20:39.778042,794.4,Amazon,Houston,USA,tablet,wallet,NO,normal
f9393526-c928-4af7-b0c6-5fb966301184,U105,2026-04-16T16:24:41.265793,674.0,Nike,San Francisco,USA,web,credit_card,NO,normal
b8896656-90b0-4b47-9191-0bd272c4725d,U109,2026-04-16T16:47:34.584607,174.06,Target,Chicago,USA,tablet,upi,NO,normal
a295191f-98b9-4de1-9c99-6b5bc12e584d,U109,2026-04-16T16:32:54.120921,1701.84,BestBuy,Houston,USA,web,debit_card,YES,high_amount
196a4fcd-db55-4aca-af9f-bdc9e3439fb0,U102,2026-04-16T16:20:22.694659,800.78,BestBuy,Chicago,USA,web,upi,NO,normal
31793627-f9cb-458c-8e63-028ee72422da,U107,2026-04-16T16:25:11.416585,507.95,Walmart,Chicago,USA,tablet,upi,NO,normal
64224b1b-883e-4319-ae3f-a1e0993c1e72,U103,2026-04-16T16:37:56.831816,1760.29,Target,Houston,USA,mobile,wallet,YES,high_amount
b0cf118d-daab-42e3-98ad-b64976358e84,U100,2026-04-16T16:34:36.760665,743.28,Walmart,San Francisco,USA,mobile,credit_card,NO,normal
31de8d45-7c7e-4340-a27e-fa1ba58976fc,U102,2026-04-16T16:31:29.841188,203.73,BestBuy,Dallas,India,mobile,credit_card,YES,non_usa_transaction
3c549361-221f-463f-a439-55b6a7316d6d,U105,2026-04-16T16:41:34.959676,1837.78,BestBuy,New York,USA,tablet,debit_card,YES,high_amount
efb1c09a-6906-494e-a8b4-df5c67397573,U104,2026-04-16T16:35:27.900019,1795.88,Amazon,Dallas,USA,mobile,upi,YES,high_amount
ddea2bdc-b546-41f9-b523-c5c5e0765dea,U108,2026-04-16T16:40:17.763430,917.02,Walmart,Chicago,USA,mobile,debit_card,NO,normal
d677b430-bfe4-4f99-81d3-205ba36f5162,U109,2026-04-16T16:33:48.385468,759.3,Walmart,Dallas,Canada,web,debit_card,YES,non_usa_transaction
f8a8ceea-f477-4e21-be15-2c3e0b4b919d,U104,2026-04-16T16:46:20.182131,506.08,Amazon,Dallas,Canada,web,debit_card,YES,non_usa_transaction
4720bdcc-29a0-4d00-9152-cbe79587107c,U105,2026-04-16T16:46:20.184067,599.77,BestBuy,Houston,USA,mobile,wallet,NO,normal
020bae0c-8b68-466a-90e4-b6cb810441ec,U104,2026-04-16T16:48:07.707898,673.13,Walmart,Chicago,USA,tablet,debit_card,NO,normal
ac149232-7244-4bfa-b830-6385f97de1b5,U103,2026-04-16T16:48:07.753991,1727.32,BestBuy,Chicago,USA,web,wallet,YES,high_amount
6644e2ee-29d6-47c9-9a00-20517c7dfb0f,U109,2026-04-16T16:47:59.715077,1869.88,Nike,Houston,USA,tablet,credit_card,YES,high_amount
1af92622-946f-44fb-9fa3-05c963483cf6,U107,2026-04-16T16:25:55.626321,1520.74,Target,Houston,Canada,tablet,wallet,YES,high_amount
b1e522d1-d703-4cba-987d-8b14e96ba5af,U104,2026-04-16T16:41:15.875452,1369.5,Walmart,Dallas,USA,web,debit_card,NO,normal
2e6aa0d5-c067-4a44-8625-ed4e72c64c47,U108,2026-04-16T16:39:45.373745,1936.36,Target,Dallas,Canada,tablet,credit_card,YES,high_amount
6741a914-cc60-4df5-93b0-3d6662634ab9,U108,2026-04-16T16:41:26.923927,747.86,Nike,Dallas,India,web,debit_card,YES,non_usa_transaction
162a5967-9b35-44f6-848c-1ae0a9cf390c,U102,2026-04-16T16:35:00.901473,39.02,Walmart,Dallas,USA,web,wallet,NO,normal
b70c92a4-825e-4bf4-88f5-2851f7d50017,U100,2026-04-16T16:26:43.866240,944.86,Amazon,Houston,India,mobile,upi,YES,non_usa_transaction
9fb576a2-9722-4c03-b639-d34eb1e3e136,U108,2026-04-16T16:32:36.034570,1616.69,Nike,New York,USA,mobile,wallet,YES,high_amount
3fe6a931-4e55-4e4d-bc2b-c98e64cafd11,U102,2026-04-16T16:30:24.350138,1320.65,Target,San Francisco,Canada,web,credit_card,YES,non_usa_transaction
cb355a9c-e527-4131-9fda-4e91776e8988,U104,2026-04-16T16:22:58.688382,1926.7,Target,Chicago,USA,mobile,credit_card,YES,high_amount
b80a0123-e747-4866-bde4-54aff5f6f07d,U109,2026-04-16T16:22:58.689852,1779.05,Target,San Francisco,India,web,upi,YES,high_amount
c7e9d72f-4d1f-45e4-b42b-d84e9266e0e1,U105,2026-04-16T16:40:45.967995,1884.15,BestBuy,Houston,Canada,mobile,wallet,YES,high_amount
ef13024e-aed4-4fa5-b1f4-ecac74cc1dd0,U105,2026-04-16T16:40:31.522105,1555.09,Walmart,Chicago,India,tablet,credit_card,YES,high_amount
545b0e15-33b9-43ab-a1ca-b97eef396c78,U104,2026-04-16T16:34:06.466216,1419.13,Nike,Chicago,Canada,web,debit_card,YES,non_usa_transaction
fa693661-2457-4eff-8065-3995a26e45c8,U104,2026-04-16T16:31:39.891853,677.26,BestBuy,New York,USA,mobile,wallet,NO,normal
cea99c7b-35b4-442e-9bbc-e70e7015e9dc,U104,2026-04-16T16:39:14.059240,1061.52,Target,Chicago,USA,web,debit_card,NO,normal
65f2f7bc-a803-43ee-9e6a-b871e4252f32,U108,2026-04-16T16:22:56.681599,767.91,Nike,Chicago,USA,mobile,upi,NO,normal
470f1b1e-149d-416e-9084-ab56c82fe4af,U100,2026-04-16T16:22:56.681599,1146.15,Nike,New York,USA,mobile,debit_card,NO,normal
8d7c9583-3b7a-447f-a539-08eeb0fd07c5,U106,2026-04-16T16:26:34.854448,1244.9,Nike,Chicago,India,mobile,debit_card,YES,non_usa_transaction
cc030526-d81d-4fa1-9d6b-c02fdc1d3da9,U107,2026-04-16T16:25:29.483511,1996.57,Amazon,Dallas,Canada,tablet,credit_card,YES,high_amount
27a22112-f000-4b06-b8c1-31babc0bade4,U103,2026-04-16T16:34:58.694670,1901.63,BestBuy,Chicago,Canada,mobile,wallet,YES,high_amount
91550ba3-d6e8-46a9-bc24-9aabb2a516e6,U107,2026-04-16T16:32:33.126457,960.45,BestBuy,San Francisco,Canada,mobile,upi,YES,non_usa_transaction
f3e83df5-1607-4870-8afd-0e5889c3dab0,U107,2026-04-16T16:36:53.498480,1904.76,Nike,Houston,Canada,tablet,wallet,YES,high_amount
b46f1006-ae2f-4da2-87a7-918d58694eac,U102,2026-04-16T16:37:13.468198,738.71,Target,Houston,Canada,web,credit_card,YES,non_usa_transaction
e984944f-8fe3-49df-a2e7-16dcf23d7b90,U108,2026-04-16T16:39:18.094349,1855.75,Amazon,New York,Canada,web,debit_card,YES,high_amount
45fb52a4-7bd3-4789-b8f3-0b2f058dd633,U100,2026-04-16T16:35:42.980788,1028.3,Amazon,Houston,USA,mobile,debit_card,NO,normal
ad435951-d830-4606-9434-39fb0ab47892,U108,2026-04-16T16:30:09.373659,1130.5,Amazon,New York,Canada,web,wallet,YES,non_usa_transaction
14786aba-3008-4f05-825b-248162c73a86,U105,2026-04-16T16:43:43.073567,1598.16,Target,Houston,USA,tablet,upi,YES,high_amount
202dfd5b-1b3b-4042-bd85-33838e5b5273,U104,2026-04-16T16:38:56.313506,1368.95,Nike,San Francisco,USA,mobile,upi,NO,normal
23046b82-7ac1-4520-89f7-41ff34a3c8e8,U106,2026-04-16T16:34:28.570975,1374.27,Amazon,San Francisco,USA,mobile,wallet,NO,normal
fe54d6a5-4589-4fbb-90de-9d2734b67d8e,U109,2026-04-16T16:35:41.975465,1085.64,Walmart,Dallas,India,tablet,debit_card,YES,non_usa_transaction
a8b93e79-ac43-4bbd-8003-a171be370b6c,U105,2026-04-16T16:41:29.939092,811.55,Amazon,Houston,Canada,web,upi,YES,non_usa_transaction
8f7ccea9-ccf7-409f-b179-c5f934a5bb25,U101,2026-04-16T16:35:25.056625,1310.34,Target,Dallas,India,mobile,debit_card,YES,non_usa_transaction
